year,adm2_name,c_exchange_rate_unofficial
2024,Sultan Kudarat,57.28916666666667
2024,Sulu,57.28916666666667
2024,Surigao del Norte,57.28916666666667
2024,Surigao del Sur,57.28916666666667
2024,Tarlac,57.28916666666667
2024,Tawi-Tawi,57.28916666666667
2024,Zambales,57.28916666666667
2024,Zamboanga Sibugay,57.28916666666667
2024,Zamboanga del Norte,57.28916666666667
2024,Zamboanga del Sur,57.28916666666667
2025,Abra,57.227999999999994
2025,Agusan del Norte,57.227999999999994
2025,Agusan del Sur,57.227999999999994
2025,Aklan,57.227999999999994
2025,Albay,57.227999999999994
2025,Antique,57.227999999999994
2025,Apayao,57.227999999999994
2025,Aurora,57.227999999999994
2025,Basilan,57.227999999999994
2025,Bataan,57.227999999999994
2025,Batangas,57.227999999999994
2025,Benguet,57.227999999999994
2025,Biliran,57.227999999999994
2025,Bohol,57.227999999999994
2025,Bukidnon,57.227999999999994
2025,Bulacan,57.227999999999994
2025,Cagayan,57.227999999999994
2025,Camarines Norte,57.227999999999994
2025,Camarines Sur,57.227999999999994
2025,Camiguin,57.227999999999994
2025,Capiz,57.227999999999994
2025,Catanduanes,57.227999999999994
2025,Cavite,57.227999999999994
2025,Cebu,57.227999999999994
2025,Compostela Valley,57.227999999999994
2025,Davao Oriental,57.227999999999994
2025,Davao del Norte,57.227999999999994
2025,Davao del Sur,57.227999999999994
2025,Dinagat Islands,57.227999999999994
2025,Eastern Samar,57.227999999999994
2025,Guimaras,57.227999999999994
2025,Ifugao,57.227999999999994
2025,Ilocos Norte,57.227999999999994
2025,Ilocos Sur,57.227999999999994
2025,Iloilo,57.227999999999994
2025,Isabela,57.227999999999994
2025,Kalinga,57.227999999999994
2025,La Union,57.227999999999994
2025,Laguna,57.227999999999994
2025,Lanao del Norte,57.227999999999994
2025,Lanao del Sur,57.227999999999994
2025,Leyte,57.227999999999994
2025,Maguindanao,57.227999999999994
2025,Marinduque,57.227999999999994
2025,Market Average,57.227999999999994
2025,Masbate,57.227999999999994
2025,Metropolitan Manila,57.227999999999994
2025,Misamis Occidental,57.227999999999994
2025,Misamis Oriental,57.227999999999994
2025,Mountain Province,57.227999999999994
2025,Negros Occidental,57.227999999999994
2025,Negros Oriental,57.227999999999994
2025,North Cotabato,57.227999999999994
2025,Northern Samar,57.227999999999994
2025,Nueva Ecija,57.227999999999994
2025,Nueva Vizcaya,57.227999999999994
2025,Occidental Mindoro,57.227999999999994
2025,Oriental Mindoro,57.227999999999994
2025,Palawan,57.227999999999994
2025,Pangasinan,57.227999999999994
2025,Quezon,57.227999999999994
2025,Quirino,57.227999999999994
2025,Rizal,57.227999999999994
2025,Romblon,57.227999999999994
2025,Samar,57.227999999999994
2025,Sarangani,57.227999999999994
2025,Siquijor,57.227999999999994
2025,Sorsogon,57.227999999999994
2025,South Cotabato,57.227999999999994
2025,Southern Leyte,57.227999999999994
2025,Sultan Kudarat,57.227999999999994
2025,Sulu,57.227999999999994
2025,Surigao del Norte,57.227999999999994
2025,Surigao del Sur,57.227999999999994
2025,Tarlac,57.227999999999994
2025,Tawi-Tawi,57.227999999999994
2025,Zambales,57.227999999999994
2025,Zamboanga Sibugay,57.227999999999994
2025,Zamboanga del Norte,57.227999999999994
2025,Zamboanga del Sur,57.227999999999994
